TA2.13;The amount of renewable fuels and renewable electricity supplied to the transport sector leads to a: (i) share of renewable energy within the final consumption of energy in the transport sector of at least 29 % by 2030, or (ii) GHG intensity reduction of at least 14.5 % by 2030, compared to the baseline set out in Article 27(1), in accordance with an indicative trajectory set by the Member State.;TA2_Clean, affordable and secure energy;Reducing Greenhouse Gas Emissions;This target is also assigned to the sub-theme "Reducing Greenhouse Gas Emissions" because it mentions a GHG intensity reduction, which is a key aspect of reducing greenhouse gas emissions.;The target aims to reduce the carbon footprint of the transport sector, which is a significant contributor to greenhouse gas emissions.

TA2.15;By 2022, achieve 18% of the total increase in the share of energy from renewable sources between that Member State’s binding 2020 national target, and its contribution to the 2030 target of the share of energy from renewable sources in gross final consumption of energy.;TA2_Clean, affordable and secure energy;Promoting Renewable Energy;This target is assigned to the sub-theme "Promoting Renewable Energy" because it aims to increase the share of energy from renewable sources.;The target sets a specific milestone for 2022, which is part of the overall effort to promote renewable energy and reduce dependence on fossil fuels.

TA2.17;A target of 15% electricity interconnection for 2030;TA2_Clean, affordable and secure energy;Improving Energy Infrastructure;This target is assigned to the sub-theme "Improving Energy Infrastructure" because it aims to increase electricity interconnection between member states.;Increasing electricity interconnection can help to improve the overall efficiency and resilience of the energy system, and facilitate the integration of renewable energy sources.

TA2.25;Reduce buildings’ final energy consumption by 14%;TA2_Clean, affordable and secure energy;Improving Energy Efficiency;This target is assigned to the sub-theme "Improving Energy Efficiency" because it aims to reduce the final energy consumption of buildings.;Reducing energy consumption in buildings can be achieved through various measures such as improving insulation, using energy-efficient appliances, and optimizing heating and cooling systems.

TA2.37;By 2030, the share of renewable energy in the electricity mix should double to 55-60%, and projections show a share of around 84% by 2050.;TA2_Clean, affordable and secure energy;Promoting Renewable Energy;This target is assigned to the sub-theme "Promoting Renewable Energy" because it aims to increase the share of renewable energy in the electricity mix.;Doubling the share of renewable energy in the electricity mix by 2030 is an ambitious goal that requires significant investment and effort to promote renewable energy sources such as solar and wind power.

TA3.8;By 2030, Union extraction capacity should be able of extracting the ores, minerals or concentrates needed to produce at least 10% of the Union’s annual consumption of strategic raw materials, to the extent possible in light of the Union’s reserves.;TA3_Industrial strategy for a clean and circular economy;Promoting Sustainable Resource Use;This target is assigned to the sub-theme "Promoting Sustainable Resource Use" because it aims to increase the Union's extraction capacity for strategic raw materials.;The target is part of the effort to promote sustainable resource use and reduce dependence on imported raw materials, which can help to improve the security of supply and reduce the environmental impact of resource extraction.

TA3.16;Producers of portable batteries or, where appointed in accordance with Article 57(1), producer responsibility organisations, shall attain, and maintain durably, at least the following collection targets for waste portable batteries: - 45% by 31 December 2023, - 63% by 31 December 2027, - 73% by 31 December 2030.;TA3_Industrial strategy for a clean and circular economy;Improving Waste Management;This target is assigned to the sub-theme "Improving Waste Management" because it aims to increase the collection rate of waste portable batteries.;The target is part of the effort to improve waste management and reduce the environmental impact of waste, by promoting the collection and recycling of waste batteries.

TA3.24;Reduce the generation of food waste in processing and manufacturing by 10% in comparison to the amount generated in 2020;TA3_Industrial strategy for a clean and circular economy;Reducing Food Waste;This target is assigned to the sub-theme "Reducing Food Waste" because it aims to reduce the generation of food waste in processing and manufacturing.;The target is part of the effort to reduce food waste and improve the efficiency of the food system, by reducing the amount of food that is wasted during processing and manufacturing.

TA3.28;The plastic part in packaging shall contain the following minimum percentage of recycled content recovered from post-consumer plastic waste, per unit of packaging: From 1 January 2030 (i) 30% for contact sensitive packaging made from polyethylene terephthalate (PET) as major component, (ii) 10% for contact sensitive made from plastic materials other than PET, except single use plastic bottles, (iii) 30% for single use plastic beverage bottles, (iv) 35% for other plastic packaging;TA3_Industrial strategy for a clean and circular economy;Promoting Recycling;This target is assigned to the sub-theme "Promoting Recycling" because it aims to increase the use of recycled content in packaging.;The target is part of the effort to promote recycling and reduce the environmental impact of packaging, by increasing the use of recycled materials in packaging.

TA3.31;Member States shall take the necessary measures to attain the recycling targets of 65% by weight of all packaging waste generated by 31 December 2025, and of 70% by weight of all packaging waste generated by 31 December 2030.;TA3_Industrial strategy for a clean and circular economy;Improving Waste Management;This target is assigned to the sub-theme "Improving Waste Management" because it aims to increase the recycling rate of packaging waste.;The target is part of the effort to improve waste management and reduce the environmental impact of waste, by promoting the recycling of packaging waste.

TA3.36;Member States shall take the necessary measures to attain a recycling target of 70% of glass by weight of glass contained in packaging waste generated by 31 December 2025 and of 75% by 31 December 2030;TA3_Industrial strategy for a clean and circular economy;Promoting Recycling;This target is assigned to the sub-theme "Promoting Recycling" because it aims to increase the recycling rate of glass packaging waste.;The target is part of the effort to promote recycling and reduce the environmental impact of packaging, by increasing the recycling rate of glass packaging waste.

TA3.48;The plastic contained in each vehicle type that is type-approved as of [the first day of the month following 72 months after the date of entry into force of the Regulation] under Regulation (EU) 2018/858 shall contain a minimum of 25 % of plastic recycled by weight from post-consumer plastic waste.;TA3_Industrial strategy for a clean and circular economy;Promoting Recycling;This target is assigned to the sub-theme "Promoting Recycling" because it aims to increase the use of recycled plastic in vehicles.;The target is part of the effort to promote recycling and reduce the environmental impact of vehicles, by increasing the use of recycled materials in vehicle production.

TA4.3;The yearly average GHG intensity of the energy used on board by a ship during a reporting period shall be reduced, compared to the reference value (91.16 gCO2e/MJ) by: 2% from 1 January 2025, 6% from 1 January 2030, 14.5% from 1 January 2035, 31% from 1 January 2040, 62% from 1 January 2045, 80% from 1 January 2050.;TA4_Sustainable and smart mobility;Reducing Greenhouse Gas Emissions;This target is assigned to the sub-theme "Reducing Greenhouse Gas Emissions" because it aims to reduce the GHG intensity of energy used on board ships.;The target is part of the effort to reduce greenhouse gas emissions from the transport sector, by promoting the use of cleaner fuels and more efficient ships.

TA4.7;Each Member State shall set an obligation on fuel suppliers to ensure that: (B) the combined share of advanced biofuels and biogas produced from the feedstock listed in Part A of Annex IX and of renewable fuels of non-biological origin in the energy supplied to the transport sector is at least 1% in 2025 and 5.5% in 2030, of which a share of at least 1 percentage point is from renewable fuels of non-biological origin in 2030.;TA4_Sustainable and smart mobility;Promoting Alternative Fuels;This target is assigned to the sub-theme "Promoting Alternative Fuels" because it aims to increase the share of advanced biofuels and renewable fuels of non-biological origin in the transport sector.;The target is part of the effort to promote alternative fuels and reduce dependence on fossil fuels, by setting obligations on fuel suppliers to increase the share of alternative fuels.

TA4.18;The share of biofuels and biogas produced from the feedstock listed in Part B of Annex IX in the energy content of fuels and electricity supplied to the transport sector shall, except in Cyprus and Malta, be limited to 1.7%.;TA4_Sustainable and smart mobility;Promoting Sustainable Biofuels;This target is assigned to the sub-theme "Promoting Sustainable Biofuels" because it aims to limit the share of biofuels produced from certain feedstocks.;The target is part of the effort to promote sustainable biofuels and reduce the environmental impact of biofuel production, by limiting the use of biofuels produced from feedstocks with high environmental impact.

TA4.32;States shall ensure that, at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029, at all aircraft remote stands used for commercial air transport operations to embark or disembark passengers or to load or unload goods;TA4_Sustainable and smart mobility;Improving Energy Efficiency;This target is assigned to the sub-theme "Improving Energy Efficiency" because it aims to increase the use of electricity to power stationary aircraft.;The target is part of the effort to improve energy efficiency and reduce greenhouse gas emissions from the transport sector, by promoting the use of electricity instead of fossil fuels to power aircraft.

TA5.3;Reduce nutrient losses by at least 50%, while ensuring that there is no deterioration in soil fertility.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Improving Soil Health;This target is assigned to the sub-theme "Improving Soil Health" because it aims to reduce nutrient losses and maintain soil fertility.;The target is part of the effort to improve soil health and reduce the environmental impact of agriculture, by promoting sustainable farming practices and reducing nutrient losses.

TA5.17;Sectorial growth: Help farmers and fishers to strengthen their position in the supply chain and to capture a fair share of the added value of sustainable production.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Promoting Sustainable Agriculture;This target is assigned to the sub-theme "Promoting Sustainable Agriculture" because it aims to support farmers and fishers in sustainable production.;The target is part of the effort to promote sustainable agriculture and improve the economic viability of farmers and fishers, by helping them to strengthen their position in the supply chain and capture a fair share of the added value of sustainable production.

TA5.23;Employment and working conditions: Create new job opportunities. Improve working conditions, ensure occupation health and safety.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Improving Working Conditions;This target is assigned to the sub-theme "Improving Working Conditions" because it aims to create new job opportunities and improve working conditions in the agricultural sector.;The target is part of the effort to improve the social sustainability of agriculture, by promoting decent working conditions and ensuring occupational health and safety.

TA5.32;Food security: Ensuring food security and access to quality, safe, sustainable, nutritious food for all.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Ensuring Food Security;This target is assigned to the sub-theme "Ensuring Food Security" because it aims to ensure access to quality, safe, sustainable, and nutritious food for all.;The target is part of the effort to ensure food security and promote sustainable food systems, by ensuring that everyone has access to healthy and nutritious food.

TA5.33;Nutrition and healthy, sustainable diets: Move to healthier and more sustainable diets.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Promoting Healthy Diets;This target is assigned to the sub-theme "Promoting Healthy Diets" because it aims to promote healthier and more sustainable diets.;The target is part of the effort to promote healthy and sustainable diets, by encouraging the consumption of nutritious and sustainable food.

TA5.35;Preparedness, shock resilience, adaptation and transformation: Strengthen the resilience of the EU food system. Build up resilience to climate change, possible future diseases and pandemics. Increasing the sustainability of food producers will ultimately increase their resilience.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Improving Resilience;This target is assigned to the sub-theme "Improving Resilience" because it aims to strengthen the resilience of the EU food system.;The target is part of the effort to improve the resilience of the food system, by promoting sustainable agriculture and reducing the risk of climate-related shocks and diseases.

TA6.2;Legally protect a minimum of 30% of the EU's sea area;TA6_Preserving and protecting biodiversity;Protecting Marine Ecosystems;This target is assigned to the sub-theme "Protecting Marine Ecosystems" because it aims to protect a minimum of 30% of the EU's sea area.;The target is part of the effort to protect marine ecosystems and promote biodiversity, by establishing marine protected areas and reducing human impact on the marine environment.

TA6.3;Strictly protect at least a third of the EU'S protected areas;TA6_Preserving and protecting biodiversity;Protecting Terrestrial Ecosystems;This target is assigned to the sub-theme "Protecting Terrestrial Ecosystems" because it aims to strictly protect at least a third of the EU's protected areas.;The target is part of the effort to protect terrestrial ecosystems and promote biodiversity, by establishing protected areas and reducing human impact on the environment.

TA6.8;The decline of pollinators is reversed;TA6_Preserving and protecting biodiversity;Protecting Pollinators;This target is assigned to the sub-theme "Protecting Pollinators" because it aims to reverse the decline of pollinators.;The target is part of the effort to protect pollinators and promote biodiversity, by reducing the impact of human activities on pollinator populations and promoting sustainable agriculture practices.

TA6.10;At least 10% of agricultural area is under high-diversity landscape features;TA6_Preserving and protecting biodiversity;Promoting Biodiversity in Agriculture;This target is assigned to the sub-theme "Promoting Biodiversity in Agriculture" because it aims to increase the area of high-diversity landscape features in agriculture.;The target is part of the effort to promote biodiversity in agriculture, by encouraging the use of sustainable agriculture practices and reducing the impact of agriculture on the environment.

TA6.11;Three billion trees are planted in the EU, in full respect of ecological principles;TA6_Preserving and protecting biodiversity;Restoring Forests;This target is assigned to the sub-theme "Restoring Forests" because it aims to plant three billion trees in the EU.;The target is part of the effort to restore forests and promote biodiversity, by planting trees and promoting sustainable forest management practices.

TA6.13;At least 25.000 km of free-flowing rivers are restored;TA6_Preserving and protecting biodiversity;Restoring Rivers;This target is assigned to the sub-theme "Restoring Rivers" because it aims to restore at least 25,000 km of free-flowing rivers.;The target is part of the effort to restore rivers and promote biodiversity, by removing barriers and promoting sustainable river management practices.

TA6.14;There is a 50% reduction in the number of Red List species threatened by Invasive Alien Species (IAS);TA6_Preserving and protecting biodiversity;Preventing Invasive Species;This target is assigned to the sub-theme "Preventing Invasive Species" because it aims to reduce the number of Red List species threatened by invasive alien species.;The target is part of the effort to prevent the introduction and spread of invasive alien species, by promoting sustainable practices and reducing the impact of human activities on the environment.

TA6.16;Cities with at least 20.000 inhabitants have an ambitious Urban Greening Plan;TA6_Preserving and protecting biodiversity;Promoting Urban Biodiversity;This target is assigned to the sub-theme "Promoting Urban Biodiversity" because it aims to promote urban greening plans in cities with at least 20,000 inhabitants.;The target is part of the effort to promote urban biodiversity, by encouraging the creation of green spaces and reducing the impact of urbanization on the environment.

TA6.29;Terrestrial ecosystems. Member States shall put in place [...] measures [...] to jointly cover, as a Union target, throughout the areas and ecosystems [...] defined in Art. 2, by 2030, at least 20% of land areas in need of restoration and, by 2050, all ecosystems in need of restoration.;TA6_Preserving and protecting biodiversity;Restoring Ecosystems;This target is assigned to the sub-theme "Restoring Ecosystems" because it aims to restore at least 20% of land areas in need of restoration by 2030 and all ecosystems in need of restoration by 2050.;The target is part of the effort to restore ecosystems and promote biodiversity, by promoting sustainable land use practices and reducing the impact of human activities on the environment.

TA6.36;Member States shall take the necessary measures to attain a recycling target of 70% of glass by weight of glass contained in packaging waste generated by 31 December 2025 and of 75% by 31 December 2030;TA6_Preserving and protecting biodiversity;Promoting Recycling;This target is assigned to the sub-theme "Promoting Recycling" because it aims to increase the recycling rate of glass packaging waste.;The target is part of the effort to promote recycling and reduce waste, by increasing the recycling rate of glass packaging waste and promoting sustainable practices.

TA6.39;Natural connectivity of rivers and natural functions of the related floodplains. Member States shall make an inventory of artificial barriers and remove them to connectivity of surface waters and, taking into account their socio-economic functions, identify the barriers that need to be removed to contribute to the achievement of the restoration targets set out in Article 4 of this Regulation and of the objective of restoring at least 25.000 km of rivers into free-flowing rivers in the Union.;TA6_Preserving and protecting biodiversity;Restoring Rivers;This target is assigned to the sub-theme "Restoring Rivers" because it aims to restore natural connectivity of rivers and remove artificial barriers.;The target is part of the effort to restore rivers and promote biodiversity, by removing barriers and promoting sustainable river management practices.

TA6.40;Member States shall, by putting in place in a timely manner appropriate and effective measures, improve pollinator diversity and reverse the decline of pollinator populations at the latest by 2030 and thereafter achieve an increasing trend of pollinator populations, measured at least every six years from 2030, until satisfactory levels are achieved, as set in accordance with Article 14(5).;TA6_Preserving and protecting biodiversity;Protecting Pollinators;This target is assigned to the sub-theme "Protecting Pollinators" because it aims to improve pollinator diversity and reverse the decline of pollinator populations.;The target is part of the effort to protect pollinators and promote biodiversity, by reducing the impact of human activities on pollinator populations and promoting sustainable agriculture practices.

TA6.42;Ecosystems. Member States shall put in place the restoration measures that are necessary to re-establish the habitat types of groups 1-6 listed in Annex II in areas not covered by those habitat types with the aim to reach their favourable reference area.;TA6_Preserving and protecting biodiversity;Restoring Ecosystems;This target is assigned to the sub-theme "Restoring Ecosystems" because it aims to restore habitat types and promote biodiversity.;The target is part of the effort to restore ecosystems and promote biodiversity, by promoting sustainable land use practices and reducing the impact of human activities on the environment.

TA7.6;Improve soil quality by reducing chemical pesticides’ use by 50%, by 2030;TA7_Towards a zero-pollution ambition for a toxic free environment;Reducing Chemical Pollution;This target is assigned to the sub-theme "Reducing Chemical Pollution" because it aims to reduce the use of chemical pesticides and improve soil quality.;The target is part of the effort to reduce chemical pollution and promote sustainable agriculture practices, by reducing the use of chemical pesticides and promoting alternative methods of pest control.

TA7.13;Reduce by 25% the EU ecosystems where air pollution threatens biodiversity, by 2030 (compared to 2005);TA7_Towards a zero-pollution ambition for a toxic free environment;Reducing Air Pollution;This target is assigned to the sub-theme "Reducing Air Pollution" because it aims to reduce the number of EU ecosystems where air pollution threatens biodiversity.;The target is part of the effort to reduce air pollution and promote biodiversity, by reducing emissions and promoting sustainable practices.

TA7.13;Reduce by 25% the EU ecosystems where air pollution threatens biodiversity, by 2030 (compared to 2005);TA7_Towards a zero-pollution ambition for a toxic free environment;Protecting Ecosystems;This target is also assigned to the sub-theme "Protecting Ecosystems" because it aims to protect EU ecosystems from air pollution.;The target is part of the effort to protect ecosystems and promote biodiversity, by reducing the impact of air pollution on ecosystems and promoting sustainable practices.
