TA4.3;The yearly average GHG intensity of the energy used on board by a ship during a reporting period shall be reduced, compared to the reference value (91.16 gCO2e/MJ) by: 2% from 1 January 2025; 6% from 1 January 2030; 14.5% from 1 January 2035; 31% from 1 January 2040; 62% from 1 January 2045; 80% from 1 January 2050.;TA4.28;+;The implementation of TA4.3 is likely to have a positive impact on TA4.28, as reducing GHG emissions from ships will contribute to the overall goal of reducing emissions from the transportation sector, which in turn will support the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The reduction of GHG emissions from ships will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.28.

TA4.11;Reduce the average door-to-door cost of combined transport operations by at least 10% within 7 years.;TA4.13;+;The implementation of TA4.11 is likely to have a positive impact on TA4.13, as reducing the average door-to-door cost of combined transport operations will contribute to the development of more efficient and sustainable transportation systems, which in turn will support the achievement of TA4.13.;The reduction of costs will also encourage the development of more competitive and sustainable transportation systems, which will have a positive impact on the environment and the economy.

TA4.13;For [...] “urban buses” manufacturers shall comply with the 90% (in the reporting period 2030-2034) and 100% (as from 2035) minimum shares in their fleet of new heavy-duty vehicles.;TA4.15;+;The implementation of TA4.13 is likely to have a positive impact on TA4.15, as the increased use of zero-emission urban buses will contribute to the reduction of GHG emissions from transportation, which in turn will support the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of zero-emission urban buses will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.15.

TA4.15;The average CO2 emissions of the Union fleet of new heavy-duty motor vehicles [...], off-road vehicles and off-road special purpose vehicles shall be reduced by the following percentages compared to the average CO2 emissions of the reporting period of the year 2019:.;TA4.18;+;The implementation of TA4.15 is likely to have a positive impact on TA4.18, as reducing CO2 emissions from heavy-duty vehicles will contribute to the overall goal of reducing emissions from the transportation sector, which in turn will support the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The reduction of CO2 emissions from heavy-duty vehicles will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.18.

TA4.18;The share of biofuels and biogas produced from the feedstock listed in Part B of Annex IX in the energy content of fuels and electricity supplied to the transport sector shall, except in Cyprus and Malta, be limited to 1.7%.;TA4.20;-;The implementation of TA4.18 may have a negative impact on TA4.20, as limiting the share of biofuels and biogas may lead to increased costs and reduced competitiveness, which could negatively impact the achievement of TA4.20.;However, the limitation of biofuels and biogas could also lead to increased efficiency and reduced emissions, which could have a positive impact on the environment and the economy in the long run.

TA4.20;In the first phase, from 2020 up to 2024, the strategic objective is to install at least 6 GW of renewable hydrogen electrolysers in the EU.;TA4.25;+;The implementation of TA4.20 is likely to have a positive impact on TA4.25, as the development and use of renewable hydrogen will contribute to the reduction of GHG emissions from transportation, which in turn will support the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of renewable hydrogen will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.25.

TA4.25;Member States shall ensure that, at the end of each year, the following power output targets are met cumulatively: (a) for each light-duty battery electric vehicle registered in their territory, a total power output of at least 1.3 kW is provided through publicly accessible recharging stations; and (b) for each light-duty plug-in hybrid vehicle registered in their territory, a total power output of at least 0.80 kW is provided through publicly accessible recharging stations.;TA4.26;+;The implementation of TA4.25 is likely to have a positive impact on TA4.26, as the increased deployment of publicly accessible recharging stations will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible recharging stations will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.26.

TA4.26;Member States shall ensure that along the TEN-T core and comprehensive network, publicly accessible recharging pools dedicated to light-duty vehicles deployed in each direction of travel with a maximum distance of 60 km in-between them offering a power output of at least 600kW and including at least one recharging point with an individual power output of at least 150 kW.;TA4.27;+;The implementation of TA4.26 is likely to have a positive impact on TA4.27, as the increased deployment of publicly accessible recharging pools will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible recharging pools will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.27.

TA4.27;Member States shall ensure that, by 31 December 2030 (with intermediate 2025 and 2027 targets), along the TEN-T core road network, publicly accessible recharging pools dedicated to heavy-duty electric vehicles are deployed in each direction of travel with a maximum distance of 60 km between them [...].;TA4.28;+;The implementation of TA4.27 is likely to have a positive impact on TA4.28, as the increased deployment of publicly accessible recharging pools will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible recharging pools will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.28.

TA4.28;By 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed.;TA4.29;+;The implementation of TA4.28 is likely to have a positive impact on TA4.29, as the increased deployment of publicly accessible recharging stations will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible recharging stations will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.29.

TA4.29;By 31 December 2030, in each urban node publicly accessible recharging points dedicated to heavy-duty electric vehicles with an aggregated power output of at least 1 800 kW are deployed, provided by recharging stations with an individual power output of at least 150 kW.;TA4.30;+;The implementation of TA4.29 is likely to have a positive impact on TA4.30, as the increased deployment of publicly accessible recharging points will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible recharging points will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.30.

TA4.30;Member States shall ensure that, by 31 December 2030, at least one publicly accessible hydrogen refuelling station is deployed in each urban node.;TA4.31;+;The implementation of TA4.30 is likely to have a positive impact on TA4.31, as the increased deployment of publicly accessible hydrogen refuelling stations will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible hydrogen refuelling stations will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.31.

TA4.31;Member States shall ensure that, by 31 December 2030, publicly accessible hydrogen refuelling stations with a total capacity of at least 1 tonne per day, and equipped with at least a 700 bar dispenser, are deployed at least every 200 km along the TEN-T (Trans-European Transport Network) core network.;TA4.32;+;The implementation of TA4.31 is likely to have a positive impact on TA4.32, as the increased deployment of publicly accessible hydrogen refuelling stations will contribute to the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vehicles.;The use of publicly accessible hydrogen refuelling stations will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.32.

TA4.32;States shall ensure that, at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029, at all aircraft remote stands used for commercial air transport operations to embark or disembark passengers or to load or unload goods.;TA4.33;+;The implementation of TA4.32 is likely to have a positive impact on TA4.33, as the increased provision of electricity supply to stationary aircraft will contribute to the reduction of GHG emissions from aviation, which in turn will support the development of sustainable and low-carbon aviation infrastructure, including the deployment of alternative fuels and zero-emission aircraft.;The use of electricity supply to stationary aircraft will also encourage the development of more efficient and sustainable aviation systems, which will have a positive impact on the achievement of TA4.33.

TA4.33;Member States shall ensure that at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T core inland waterway ports by 1 January 2025; at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T comprehensive inland waterway ports by 1 January 2030.;TA4.34;+;The implementation of TA4.33 is likely to have a positive impact on TA4.34, as the increased provision of shore-side electricity supply to inland waterway vessels will contribute to the reduction of GHG emissions from inland waterway transportation, which in turn will support the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vessels.;The use of shore-side electricity supply to inland waterway vessels will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.34.

TA4.34;Member States shall ensure that a minimum shore-side electricity supply for seagoing container ships and seagoing passenger ships is provided in TEN-T maritime ports.;TA4.55;+;The implementation of TA4.34 is likely to have a positive impact on TA4.55, as the increased provision of shore-side electricity supply to seagoing container ships and seagoing passenger ships will contribute to the reduction of GHG emissions from maritime transportation, which in turn will support the development of sustainable and low-carbon transportation infrastructure, including the deployment of alternative fuels and zero-emission vessels.;The use of shore-side electricity supply to seagoing container ships and seagoing passenger ships will also encourage the development of more efficient and sustainable transportation systems, which will have a positive impact on the achievement of TA4.55.

TA4.55;Zero-emission in urban logistics.;TA5.2;-;The implementation of TA4.55 may have a negative impact on TA5.2, as the focus on zero-emission urban logistics may lead to increased costs and reduced competitiveness, which could negatively impact the achievement of TA5.2.;However, the development of zero-emission urban logistics could also lead to increased efficiency and reduced emissions, which could have a positive impact on the environment and the economy in the long run.

TA5.2;Reduce overall EU sales of antimicrobials for farmed animals and in aquaculture by 50% by 2030.;TA5.3;+;The implementation of TA5.2 is likely to have a positive impact on TA5.3, as reducing the use of antimicrobials will contribute to the reduction of the development of antimicrobial resistance, which in turn will support the achievement of TA5.3.;The reduction of antimicrobial use will also encourage the development of more sustainable and responsible farming practices, which will have a positive impact on the environment and human health.

TA5.3;Reduce nutrient losses by at least 50%, while ensuring that there is no deterioration in soil fertility.;TA5.4;+;The implementation of TA5.3 is likely to have a positive impact on TA5.4, as reducing nutrient losses will contribute to the reduction of the environmental impact of agriculture, which in turn will support the achievement of TA5.4.;The reduction of nutrient losses will also encourage the development of more sustainable and responsible farming practices, which will have a positive impact on the environment and human health.

TA5.4;Reduce by 50% the use of more hazardous pesticides.;TA5.5;+;The implementation of TA5.4 is likely to have a positive impact on TA5.5, as reducing the use of hazardous pesticides will contribute to the reduction of the environmental impact of agriculture, which in turn will support the achievement of TA5.5.;The reduction of hazardous pesticide use will also encourage the development of more sustainable and responsible farming practices, which will have a positive impact on the environment and human health.

TA5.5;Reduce by 50% the use and risk of chemical pesticides.;TA5.6;+;The implementation of TA5.5 is likely to have a positive impact on TA5.6, as reducing the use and risk of chemical pesticides will contribute to the reduction of the environmental impact of agriculture, which in turn will support the achievement of TA5.6.;The reduction of chemical pesticide use will also encourage the development of more sustainable and responsible farming practices, which will have a positive impact on the environment and human health.

TA5.6;Aquatic living resources: Increase sustainable fishing and aquaculture. Bring fish stocks to sustainable levels. Significant increase in organic aquaculture.;TA5.7;+;The implementation of TA5.6 is likely to have a positive impact on TA5.7, as increasing sustainable fishing and aquaculture will contribute to the reduction of the environmental impact of the fishing and aquaculture sector, which in turn will support the achievement of TA5.7.;The development of sustainable fishing and aquaculture practices will also encourage the development of more responsible and environmentally-friendly practices, which will have a positive impact on the environment and human health.

TA5.7;Ensure that agriculture, fisheries and aquaculture, and the food value chain contribute to the target of reducing net greenhouse gas emissions to at least 55% below 1990 levels by 2030 and to the achievement of the objective for a climate-neutral Union in 2050.;TA5.8;+;The implementation of TA5.7 is likely to have a positive impact on TA5.8, as reducing GHG emissions from agriculture, fisheries, and aquaculture will contribute to the achievement of the climate neutrality objective, which in turn will support the achievement of TA5.8.;The reduction of GHG emissions will also encourage the development of more sustainable and responsible practices, which will have a positive impact on the environment and human health.

TA5.8;Water: Preserving freshwater, boosting water reuse in agriculture.;TA5.9;+;The implementation of TA5.8 is likely to have a positive impact on TA5.9, as preserving freshwater and boosting water reuse will contribute to the reduction of the environmental impact of agriculture, which in turn will support the achievement of TA5.9.;The development of water-saving practices will also encourage the development of more sustainable and responsible farming practices, which will have a positive impact on the environment and human health.

TA5.9;Increase organic farming with the aim to achieve at least 25% of total farmland under organic farming by 2030.;TA5.10;+;The implementation of TA5.9 is likely to have a positive impact on TA5.10, as increasing organic farming will contribute to the reduction of the environmental impact of agriculture, which in turn will support the achievement of TA5.10.;The development of organic farming practices will also encourage the development of more sustainable and responsible farming practices, which will have a positive impact on the environment and human health.

TA5.10;Energy: Increase renewable energy in the agriculture and food sector.;TA5.11;+;The implementation of TA5.10 is likely to have a positive impact on TA5.11, as increasing renewable energy will contribute to the reduction of GHG emissions from the agriculture and food sector, which in turn will support the achievement of TA5.11.;The development of renewable energy sources will also encourage the development of more sustainable and responsible practices, which will have a positive impact on the environment and human health.

TA5.11;Biodiversity conservation and restoration of natural resources: Protect the environment and restore natural resources. Preserve biodiversity and reduce biodiversity loss.;TA5.12;+;The implementation of TA5.11 is likely to have a positive impact on TA5.12, as conserving and restoring natural resources will contribute to the preservation of biodiversity, which in turn will support the achievement of TA5.12.;The development of conservation and restoration practices will also encourage the development of more sustainable and responsible practices, which will have a positive impact on the environment and human health.

TA5.12;Not available.;TA3.51;-;There is no target content available for TA5.12, therefore no connection can be made to TA3.51.;No justification can be provided due to the lack of target content.
