TA3.21;Recycling shall achieve at least the following targets for recycling efficiency: No later than 31 December 2025 - 65% by average weight of lithium-based batteries;TA2.32;+;The implementation of TA3.21 is likely to have a positive impact on TA2.32, as the increase in recycling efficiency can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of covering 100% of on-site energy consumption with renewable energy.;The connection between the two targets is based on the fact that the increase in recycling efficiency is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.22;All recycling shall achieve at least the following targets for recovery of materials: No later than 31 December 2027 - 90% for cobalt, copper, lead, nickel;TA2.33;+;The implementation of TA3.22 is likely to have a positive impact on TA2.33, as the increase in material recovery can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of ensuring that at least 55% of the decrease of the average primary energy use is achieved through the renovation of the worst-performing buildings.;The connection between the two targets is based on the fact that the increase in material recovery is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.23;All recycling shall achieve at least the following targets for recovery of materials: No later than 31 December 2027 - 50% lithium;TA2.34;+;The implementation of TA3.23 is likely to have a positive impact on TA2.34, as the increase in material recovery can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of adopting national trajectories to reduce the average primary energy use of residential buildings by 16% by 2030 and 20-22% by 2035.;The connection between the two targets is based on the fact that the increase in material recovery is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.24;Reduce the generation of food waste in processing and manufacturing by 10% in comparison to the amount generated in 2020;TA2.35;+;The implementation of TA3.24 is likely to have a positive impact on TA2.35, as the reduction of food waste can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of phasing out fossil fuels in heating and cooling by 2040.;The connection between the two targets is based on the fact that the reduction of food waste is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.25;Reduce the generation of food waste per capita, jointly in retail and other distribution of food, in restaurants and food services and in households, by 30% in comparison to the amount generated in 2020;TA2.36;-;There is no clear connection between TA3.25 and TA2.36, as TA2.36 is not a specific target.;No connection can be made due to the lack of a specific target in TA2.36.

TA3.26;nan;TA2.37;-;There is no target content for TA3.26, therefore no connection can be made.;No connection can be made due to the lack of target content.

TA3.27;Making all packaging recyclable;TA2.38;+;The implementation of TA3.27 is likely to have a positive impact on TA2.38, as the increase in recyclable packaging can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of installing at least 60 GW of offshore wind by 2030.;The connection between the two targets is based on the fact that the increase in recyclable packaging is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.28;The plastic part in packaging shall contain the following minimum percentage of recycled content recovered from post-consumer plastic waste, per unit of packaging: From 1 January 2030 (i) 30% for contact sensitive packaging made from polyethylene terephthalate (PET) as major component;TA2.39;+;The implementation of TA3.28 is likely to have a positive impact on TA2.39, as the increase in recycled content in packaging can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of installing at least 1 GW of ocean energy by 2030.;The connection between the two targets is based on the fact that the increase in recycled content in packaging is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.29;Member States shall take measures to achieve a sustained reduction in the consumption of lightweight plastic carrier bags on their territory.;TA2.40;+;The implementation of TA3.29 is likely to have a positive impact on TA2.40, as the reduction of plastic carrier bags can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of decarbonizing 30% of EU primary steel production by 2030.;The connection between the two targets is based on the fact that the reduction of plastic carrier bags is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.30;Reduce packaging waste by 5% per Member State per capita compared to 2018 by 2030, 10% by 2035 and 15% by 2040;TA2.4;+;The implementation of TA3.30 is likely to have a positive impact on TA2.4, as the reduction of packaging waste can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of doubling the current deployment rate of individual heat pumps, resulting in a cumulative 10 million units by 2027 and 30 million units by 2030.;The connection between the two targets is based on the fact that the reduction of packaging waste is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.31;Recycling or preparing for re-use 65% of all packaging waste by 2025, 70% by 2030;TA2.5;+;The implementation of TA3.31 is likely to have a positive impact on TA2.5, as the increase in recycling or preparation for reuse of packaging waste can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of bringing online over 320 GW of solar photovoltaic by 2025 and 600 GW by 2030.;The connection between the two targets is based on the fact that the increase in recycling or preparation for reuse of packaging waste is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.32;Recycling of plastic in packaging: 55%;TA2.6;+;The implementation of TA3.32 is likely to have a positive impact on TA2.6, as the increase in plastic recycling can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of ensuring that energy demand to be covered by solar heat and geothermal should at least triple.;The connection between the two targets is based on the fact that the increase in plastic recycling is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.33;Recycling of wood in packaging: 30%;TA2.7;+;The implementation of TA3.33 is likely to have a positive impact on TA2.7, as the increase in wood recycling can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of ensuring that the EU will need to install, on average, approximately 45 GW per year of PV to reach the share of 45% of energy coming from renewables set out in the REPowerEU Plan.;The connection between the two targets is based on the fact that the increase in wood recycling is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.34;Recycling of ferrous metals in packaging: 80%;TA2.8;+;The implementation of TA3.34 is likely to have a positive impact on TA2.8, as the increase in ferrous metal recycling can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of ensuring that energy poor and vulnerable consumers have access to solar energy.;The connection between the two targets is based on the fact that the increase in ferrous metal recycling is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.35;Recycling of aluminium in packaging: 60%;TA2.9;+;The implementation of TA3.35 is likely to have a positive impact on TA2.9, as the increase in aluminium recycling can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of ensuring that Member States shall collectively ensure that the share of energy from renewable sources in the Union’s gross final consumption of energy in 2030 is at least 42.5%.;The connection between the two targets is based on the fact that the increase in aluminium recycling is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.

TA3.36;Recycling of glass in packaging: 75%;TA2.10;-;There is no clear connection between TA3.36 and TA2.10, as TA2.10 is not a specific target.;No connection can be made due to the lack of a specific target in TA2.10.

TA3.37;Recycling of paper and cardboard in packaging: 85%;TA2.11;+;The implementation of TA3.37 is likely to have a positive impact on TA2.11, as the increase in paper and cardboard recycling can support the development of a circular economy and the reduction of waste, thereby contributing to the achievement of the target of ensuring that the EU will need to install, on average, approximately 45 GW per year of PV to reach the share of 45% of energy coming from renewables set out in the REPowerEU Plan.;The connection between the two targets is based on the fact that the increase in paper and cardboard recycling is an essential step in the development of a circular economy, which can support the reduction of waste and the achievement of energy efficiency targets.
