TA3.16;Producers of portable batteries or producer responsibility organisations shall attain, and maintain durably, at least the following collection targets for waste portable batteries: 45 % by 31 December 2023, 63 % by 31 December 2027, 73 % by 31 December 2030.;TA4.16;-;The implementation of TA3.16 may have a negative impact on TA4.16, as the collection targets for waste portable batteries may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the collection targets for waste portable batteries may increase the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA3.17;Producers of LMT batteries or producer responsibility organisations shall attain, and maintain durably, at least the following collection targets of waste LMT batteries: 51 % by 31 December 2028, 61 % by 31 December 2031.;TA4.16;-;The implementation of TA3.17 may have a negative impact on TA4.16, as the collection targets for waste LMT batteries may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the collection targets for waste LMT batteries may increase the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA3.18;Recycled content in industrial batteries, electric vehicle batteries, LMT batteries, and SLI batteries: Cobalt:  16 % by 2031 (26% by 2036), Lead: 85% (85%), Nickel: 6% (12%), Lithium 6% (15%);TA4.16;-;The implementation of TA3.18 may have a negative impact on TA4.16, as the requirements for recycled content in batteries may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the requirements for recycled content in batteries may increase the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA3.19;All batteries incorporated in market products shall be readily removable and replaceable by the end-user at any time during the lifetime (except some derogations);TA4.16;-;The implementation of TA3.19 may have a negative impact on TA4.16, as the requirement for batteries to be readily removable and replaceable may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the requirement for batteries to be readily removable and replaceable may increase the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA3.2;Double its circular material use rate in the coming decade;TA4.10;+;The implementation of TA3.2 is likely to have a positive impact on TA4.10, as an increase in the circular material use rate will support the reduction of fuel intensity in the EU fishing fleet.;The connection between these two targets is based on the fact that an increase in the circular material use rate will lead to a reduction in waste and the use of recycled materials, which can support the development of more sustainable fishing practices.

TA3.3;Double its circular material use rate in the coming decade;TA4.11;+;The implementation of TA3.3 is likely to have a positive impact on TA4.11, as an increase in the circular material use rate will support the reduction of costs in combined transport operations.;The connection between these two targets is based on the fact that an increase in the circular material use rate will lead to a reduction in waste and the use of recycled materials, which can support the development of more efficient and cost-effective transport operations.

TA3.30;Reduce packaging waste by 5% per Member State per capita compared to 2018 by 2030, 10% by 2035 and 15% by 2040;TA4.13;+;The implementation of TA3.30 is likely to have a positive impact on TA4.13, as a reduction in packaging waste will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that a reduction in packaging waste will lead to a reduction in the amount of waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.31;Recycling or preparing for re-use 65% of all packaging waste by 2025, 70% by 2030;TA4.13;+;The implementation of TA3.31 is likely to have a positive impact on TA4.13, as an increase in recycling and preparation for re-use of packaging waste will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling and preparation for re-use of packaging waste will lead to a reduction in the amount of waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.32;Recycling of plastic in packaging: 55%;TA4.13;+;The implementation of TA3.32 is likely to have a positive impact on TA4.13, as an increase in recycling of plastic in packaging will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling of plastic in packaging will lead to a reduction in the amount of plastic waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.33;Recycling of wood in packaging: 30%;TA4.13;+;The implementation of TA3.33 is likely to have a positive impact on TA4.13, as an increase in recycling of wood in packaging will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling of wood in packaging will lead to a reduction in the amount of wood waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.34;Recycling of ferrous metals in packaging: 80%;TA4.13;+;The implementation of TA3.34 is likely to have a positive impact on TA4.13, as an increase in recycling of ferrous metals in packaging will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling of ferrous metals in packaging will lead to a reduction in the amount of metal waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.35;Recycling of aluminium in packaging: 60%;TA4.13;+;The implementation of TA3.35 is likely to have a positive impact on TA4.13, as an increase in recycling of aluminium in packaging will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling of aluminium in packaging will lead to a reduction in the amount of aluminium waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.36;Recycling of glass in packaging: 75%;TA4.13;+;The implementation of TA3.36 is likely to have a positive impact on TA4.13, as an increase in recycling of glass in packaging will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling of glass in packaging will lead to a reduction in the amount of glass waste generated during transport operations, which can support the development of more sustainable transport practices.

TA3.37;Recycling of paper and cardboard in packaging: 85%;TA4.13;+;The implementation of TA3.37 is likely to have a positive impact on TA4.13, as an increase in recycling of paper and cardboard in packaging will support the development of more sustainable and environmentally-friendly transport practices.;The connection between these two targets is based on the fact that an increase in recycling of paper and cardboard in packaging will lead to a reduction in the amount of paper and cardboard waste generated during transport operations, which can support the development of more sustainable transport practices.

TA4.1;*The amendments in Dir. 2023/2413 are also intended to support the achievement of the Union’s target of an annual production of sustainable biomethane of 35 billion cubic meters by 2030, set out in the SWD(2022) 230 of 18 May 2022 accompanying the REPowerEU Plan;TA3.11;+;The implementation of TA4.1 is likely to have a positive impact on TA3.11, as the production of sustainable biomethane will support the development of a secure and sustainable supply of critical raw materials.;The connection between these two targets is based on the fact that the production of sustainable biomethane will require the use of critical raw materials, which can support the development of a secure and sustainable supply chain.

TA4.10;EU fisheries are encouraged to continue the positive trend, as observed for the period 2009-2019, towards reducing fuel intensity by reducing the fossil-fuel consumption per kg of landed product for at least an additional 15% for the period 2019-2030;TA3.2;+;The implementation of TA4.10 is likely to have a positive impact on TA3.2, as a reduction in fuel intensity in the EU fishing fleet will support the increase in the circular material use rate.;The connection between these two targets is based on the fact that a reduction in fuel intensity will lead to a reduction in waste and the use of recycled materials, which can support the development of more sustainable fishing practices.

TA4.11;Reduce the average door-to-door cost of combined transport operations by at least 10% within 7 years;TA3.30;+;The implementation of TA4.11 is likely to have a positive impact on TA3.30, as a reduction in the average door-to-door cost of combined transport operations will support the reduction of packaging waste.;The connection between these two targets is based on the fact that a reduction in transport costs will lead to a reduction in the amount of packaging waste generated during transport operations, which can support the development of more sustainable transport practices.

TA4.12;GHG intensity reduction target in the maritime sector (link Agreement Council - Parliament on 23.03.2023): -2% from 1 January 2025, -6% from 1 January 2030, -14.5% from 1 January 2035, -31% from 1 January 2040, -62% from 1 January 2045, -80% from 1 January 2050;TA3.18;-;The implementation of TA4.12 may have a negative impact on TA3.18, as the reduction of GHG intensity in the maritime sector may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the reduction of GHG intensity in the maritime sector may lead to an increase in the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA4.13;For new urban buses the share of zeroemissions vehicles shall be 100% as from the reporting period of the year 2030;TA3.16;-;The implementation of TA4.13 may have a negative impact on TA3.16, as the requirement for zero-emission vehicles may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the requirement for zero-emission vehicles may increase the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA4.14;Renewable and low-carbon fuels should represent between 6% and 9% of the international maritime transport fuel mix by 2030 and between 86% and 88% by 2050;TA3.17;-;The implementation of TA4.14 may have a negative impact on TA3.17, as the increase in the use of renewable and low-carbon fuels in maritime transport may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the increase in the use of renewable and low-carbon fuels in maritime transport may lead to an increase in the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA4.15;The average CO2 emissions of the Union fleet of new heavy-duty motor vehicles, other than special purpose, off-road, off-road special purpose, and vocational vehicles shall be reduced by the following percentages compared to the average CO2 emissions of the reporting period of the year 2019: (a) for vehicle sub-groups 4-UD, 4-RD, 4-LH, 5-RD, 5-LH, 9-RD, 9-LH, 10-RD, and 10-LH for the reporting periods of the years 2025 to 2029; (b) for all vehicle sub-groups for the reporting periods of the years 2030 to 2034; (c) for all vehicle sub-groups for the reporting periods of the years 2035 to 2039; (d) for all vehicle sub-groups for the reporting periods of the year 2040 onwards;TA3.19;-;The implementation of TA4.15 may have a negative impact on TA3.19, as the reduction of CO2 emissions from heavy-duty vehicles may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the reduction of CO2 emissions from heavy-duty vehicles may lead to an increase in the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA4.16;The EU fleet-wide target of 95 g CO2/km for the average emissions of new passenger cars and an EU fleet-wide target of 147 g CO2/km for the average emissions of new light commercial vehicles registered in the Union, as measured until 31 December 2020 in accordance with Regulation (EC) No 692/2008 together with Implementing Regulations (EU) 2017/1152 and (EU) 2017/1153, and from 1 January 2021 measured in accordance with Regulation (EU) 2017/1151.;TA3.20;-;The implementation of TA4.16 may have a negative impact on TA3.20, as the reduction of CO2 emissions from passenger cars and light commercial vehicles may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the reduction of CO2 emissions from passenger cars and light commercial vehicles may lead to an increase in the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA4.17;This Regulation will, until 31 December 2024, be complemented by additional measures corresponding to a reduction of 10 g CO2/km as part of the Union's integrated approach referred to in the Commission's communication of 7 February 2007 entitled ‘Results of the review of the Community Strategy to reduce CO2 emissions from passenger cars and light-commercial vehicles';TA3.21;-;The implementation of TA4.17 may have a negative impact on TA3.21, as the reduction of CO2 emissions from passenger cars and light commercial vehicles may lead to an increase in the cost of producing new batteries, which could make electric vehicles more expensive and less competitive.;The connection between these two targets is based on the fact that the reduction of CO2 emissions from passenger cars and light commercial vehicles may lead to an increase in the cost of producing new batteries, which could have a negative impact on the affordability of electric vehicles.

TA4.18;nan;TA3.22;-;There is no target content for TA4.18, so it is not possible to determine its impact on TA3.22.;No connection can be made due to the lack of content for TA4.18.

TA4.19;nan;TA3.23;-;There is no target content for TA4.19, so it is not possible to determine its impact on TA3.23.;No connection can be made due to the lack of content for TA4.19.

TA4.2;nan;TA3.24;-;There is no target content for TA4.2, so it is not possible to determine its impact on TA3.24.;No connection can be made due to the lack of content for TA4.2.
