TA2.5;The EU will need to install, on average, approximately 45 GW per year of PV to reach the share of 45% of energy coming from renewables set out in the REPowerEU Plan;TA2_Clean, affordable and secure energy;Solar Energy;This target is assigned to the Solar Energy sub-theme because it aims to increase the installation of photovoltaic (PV) systems.;The target's focus on solar energy aligns with the sub-theme's objective of promoting solar energy.

TA2.6;Energy demand to be covered by solar heat and geothermal should at least triple;TA2_Clean, affordable and secure energy;Geothermal Energy;This target is assigned to the Geothermal Energy sub-theme because it aims to increase the use of geothermal energy.;The target's focus on geothermal energy aligns with the sub-theme's objective of promoting geothermal energy sources.

TA2.7;Over this decade, the EU will need to install, on average, approximately 45 GW per year of PV to reach the share of 45% of energy coming from renewables set out in the REPowerEU Plan;TA2_Clean, affordable and secure energy;Solar Energy;This target is assigned to the Solar Energy sub-theme because it aims to increase the installation of photovoltaic (PV) systems.;The target's focus on solar energy aligns with the sub-theme's objective of promoting solar energy.

TA2.8;The EU will need to increase its wind power capacity to reach the target of at least 40% of its electricity coming from wind power by 2030;TA2_Clean, affordable and secure energy;Wind Energy;This target is assigned to the Wind Energy sub-theme because it aims to increase the use of wind power.;The target's focus on wind energy aligns with the sub-theme's objective of promoting wind energy sources.

TA3.1;Reduce landfill to a maximum of 10% of municipal waste;TA3_Industrial strategy for a clean and circular economy;Waste Reduction;This target is assigned to the Waste Reduction sub-theme because it aims to reduce the amount of municipal waste sent to landfills.;The target's focus on waste reduction aligns with the sub-theme's objective of decreasing waste.

TA3.2;Recycling or preparing for re-use 65% of all packaging waste by 2025, 70% by 2030;TA3_Industrial strategy for a clean and circular economy;Recycling;This target is assigned to the Recycling sub-theme because it aims to increase the recycling rate of packaging waste.;The target's focus on recycling aligns with the sub-theme's objective of promoting recycling practices.

TA3.3;Member States shall take measures to achieve a sustained reduction in the consumption of lightweight plastic carrier bags on their territory;TA3_Industrial strategy for a clean and circular economy;Plastic Reduction;This target is assigned to the Plastic Reduction sub-theme because it aims to reduce the consumption of lightweight plastic carrier bags.;The target's focus on plastic reduction aligns with the sub-theme's objective of decreasing plastic use.

TA3.4;Member States should aim to achieve an indicative Union-wide food waste reduction target of 30% by 2025 and 50% by 2030;TA3_Industrial strategy for a clean and circular economy;Food Waste Reduction;This target is assigned to the Food Waste Reduction sub-theme because it aims to reduce food waste.;The target's focus on food waste reduction aligns with the sub-theme's objective of decreasing food waste.

TA3.5;From 2019, the minimum collection rate to be achieved annually shall be 65% of the average weight of EEE placed on the market in the three preceding years;TA3_Industrial strategy for a clean and circular economy;Electronic Waste Collection;This target is assigned to the Electronic Waste Collection sub-theme because it aims to increase the collection rate of electronic waste.;The target's focus on electronic waste collection aligns with the sub-theme's objective of promoting electronic waste collection.

TA4.1;By 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed;TA4_Sustainable and smart mobility;Electric Vehicle Charging;This target is assigned to the Electric Vehicle Charging sub-theme because it aims to increase the deployment of publicly accessible recharging stations for heavy-duty electric vehicles.;The target's focus on electric vehicle charging aligns with the sub-theme's objective of promoting electric vehicle adoption.

TA4.2;Member States shall ensure that along the TEN-T core and comprehensive networks, publicly accessible recharging pools dedicated to light-duty vehicles are deployed in each direction of travel with a maximum distance of 60 km in-between them;TA4_Sustainable and smart mobility;Electric Vehicle Charging;This target is assigned to the Electric Vehicle Charging sub-theme because it aims to increase the deployment of publicly accessible recharging pools for light-duty vehicles.;The target's focus on electric vehicle charging aligns with the sub-theme's objective of promoting electric vehicle adoption.

TA4.3;The share of biofuels and biogas produced from the feedstock listed in Part B of Annex IX in the energy content of fuels and electricity supplied to the transport sector shall be limited to 1.7%;TA4_Sustainable and smart mobility;Biofuels;This target is assigned to the Biofuels sub-theme because it aims to limit the share of biofuels and biogas produced from certain feedstocks in the transport sector.;The target's focus on biofuels aligns with the sub-theme's objective of promoting sustainable biofuel use.

TA4.4;A target for the use of RFNBO of 2% of the energy used on board by a ship from 2034;TA4_Sustainable and smart mobility;Alternative Fuels;This target is assigned to the Alternative Fuels sub-theme because it aims to increase the use of renewable fuels of non-biological origin (RFNBO) in the maritime sector.;The target's focus on alternative fuels aligns with the sub-theme's objective of promoting sustainable fuel use.

TA4.5;Build 1,000 hydrogen stations by 2030;TA4_Sustainable and smart mobility;Hydrogen Infrastructure;This target is assigned to the Hydrogen Infrastructure sub-theme because it aims to increase the deployment of hydrogen stations.;The target's focus on hydrogen infrastructure aligns with the sub-theme's objective of promoting hydrogen fuel cell technology.

TA4.6;Synthetic aviation fuels are expected to play a role in the decarbonisation of the sector already by 2030 and should contribute to at least 35% of the aviation fuel mix by 2050;TA4_Sustainable and smart mobility;Sustainable Aviation Fuels;This target is assigned to the Sustainable Aviation Fuels sub-theme because it aims to increase the use of synthetic aviation fuels in the aviation sector.;The target's focus on sustainable aviation fuels aligns with the sub-theme's objective of promoting sustainable fuel use in aviation.

TA5.1;Scale-up and promote sustainable and socially responsible production methods and circular business models in food processing and retail;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Food Systems;This target is assigned to the Sustainable Food Systems sub-theme because it aims to promote sustainable and socially responsible production methods and circular business models in the food sector.;The target's focus on sustainable food systems aligns with the sub-theme's objective of promoting sustainable food production and consumption.

TA5.2;Ensure Fair, inclusive and ethical value chains;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Fair Trade Practices;This target is assigned to the Fair Trade Practices sub-theme because it aims to ensure fair, inclusive, and ethical value chains in the food sector.;The target's focus on fair trade practices aligns with the sub-theme's objective of promoting fair and equitable trade practices.

TA5.3;Improve agricultural rules that strengthen the position of farmers, their cooperatives and producer organisations in the food supply chain;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Agricultural Policy;This target is assigned to the Agricultural Policy sub-theme because it aims to improve agricultural rules to strengthen the position of farmers and their organizations.;The target's focus on agricultural policy aligns with the sub-theme's objective of promoting policies that support farmers and their organizations.

TA5.4;Reduce the use and risk of chemical pesticides by 50% and the use of more hazardous pesticides by 50%;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Pesticide Reduction;This target is assigned to the Pesticide Reduction sub-theme because it aims to reduce the use and risk of chemical pesticides and more hazardous pesticides.;The target's focus on pesticide reduction aligns with the sub-theme's objective of decreasing pesticide use.

TA5.5;Increase organic farming to at least 25% of total farmland under organic farming by 2030;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Organic Farming;This target is assigned to the Organic Farming sub-theme because it aims to increase the share of organic farming in total farmland.;The target's focus on organic farming aligns with the sub-theme's objective of promoting organic farming practices.

TA6.1;Protecting EU’s last remaining primary and old-growth forests;TA6_Preserving and protecting biodiversity;Forest Conservation;This target is assigned to the Forest Conservation sub-theme because it aims to protect the EU's last remaining primary and old-growth forests.;The target's focus on forest conservation aligns with the sub-theme's objective of preserving forests.

TA6.2;Preserve and protect biodiversity;TA6_Preserving and protecting biodiversity;Biodiversity Conservation;This target is assigned to the Biodiversity Conservation sub-theme because it aims to preserve and protect biodiversity.;The target's focus on biodiversity conservation aligns with the sub-theme's objective of promoting biodiversity conservation.

TA6.3;Restore degraded ecosystems;TA6_Preserving and protecting biodiversity;Ecosystem Restoration;This target is assigned to the Ecosystem Restoration sub-theme because it aims to restore degraded ecosystems.;The target's focus on ecosystem restoration aligns with the sub-theme's objective of restoring degraded ecosystems.

TA7.1;Reduce pollution to levels that are no longer harmful to human health and the environment;TA7_Towards a zero-pollution ambition for a toxic free environment;Pollution Reduction;This target is assigned to the Pollution Reduction sub-theme because it aims to reduce pollution to levels that are no longer harmful to human health and the environment.;The target's focus on pollution reduction aligns with the sub-theme's objective of decreasing pollution.

TA7.2;Reduce the use of chemical pesticides by 50% and the use of more hazardous pesticides by 50%;TA7_Towards a zero-pollution ambition for a toxic free environment;Pesticide Reduction;This target is assigned to the Pesticide Reduction sub-theme because it aims to reduce the use of chemical pesticides and more hazardous pesticides.;The target's focus on pesticide reduction aligns with the sub-theme's objective of decreasing pesticide use.

TA7.3;Reduce nutrient losses by at least 50%;TA7_Towards a zero-pollution ambition for a toxic free environment;Nutrient Reduction;This target is assigned to the Nutrient Reduction sub-theme because it aims to reduce nutrient losses by at least 50%.;The target's focus on nutrient reduction aligns with the sub-theme's objective of decreasing nutrient pollution.

TA7.4;Reduce waste generation by 50%;TA7_Towards a zero-pollution ambition for a toxic free environment;Waste Reduction;This target is assigned to the Waste Reduction sub-theme because it aims to reduce waste generation by 50%.;The target's focus on waste reduction aligns with the sub-theme's objective of decreasing waste.

TA7.5;Reduce microplastic pollution by 30%;TA7_Towards a zero-pollution ambition for a toxic free environment;Microplastic Reduction;This target is assigned to the Microplastic Reduction sub-theme because it aims to reduce microplastic pollution by 30%.;The target's focus on microplastic reduction aligns with the sub-theme's objective of decreasing microplastic pollution.
