TA4.31;Member States shall ensure that, by 31 December 2030, publicly accessible hydrogen refuelling stations with a total capacity of at least 1 tonne per day, and equipped with at least a 700 bar dispenser, are deployed at least every 200 km along the TEN-T (Trans-European Transport Network) core network Regulation (EU) 2023/1804;TA4_Sustainable and smart mobility;Renewable Energy - Hydrogen;This target is assigned to the sub-theme "Renewable Energy - Hydrogen" because it sets a specific requirement for the deployment of publicly accessible hydrogen refuelling stations along the TEN-T core network, aiming to support the adoption of hydrogen fuel cell vehicles.

TA4.32;States shall ensure that, at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029, at all aircraft remote stands used for commercial air transport operations to embark or disembark passengers or to load or unload goods Regulation (EU) 2023/1804;TA4_Sustainable and smart mobility;Energy Efficiency;This target is assigned to the sub-theme "Energy Efficiency" because it aims to reduce energy consumption in aviation by providing electricity supply to stationary aircraft, which can lead to increased energy efficiency.

TA4.33;Member States shall ensure that at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T core inland waterway ports by 1 January 2025, at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T comprehensive inland waterway ports by 1 January 2030. Regulation (EU) 2023/1804;TA4_Sustainable and smart mobility;Energy Efficiency;This target is assigned to the sub-theme "Energy Efficiency" because it aims to reduce energy consumption in inland waterway transport by providing shore-side electricity supply to vessels, which can lead to increased energy efficiency.

TA4.34;Member States shall ensure that a minimum shore-side electricity supply for seagoing container ships and seagoing passenger ships is provided in TEN-T maritime ports. To that end, by 31 December 2029 TEN-T core and comprehensive maritime ports [...] are equipped to provide each year shore-side electricity supply for at least 90 % of the total number of port calls of seagoing container ships above 5.000 gross tonnes that are moored at the quayside at the maritime port concerned and 90% of the total number of port calls of seagoing ro-ro passenger ships above 5.000 gross tonnes and seagoing high-speed passenger craft above 5.000 gross tonnes that are moored at the quayside at the maritime port concerned Regulation (EU) 2023/1804;TA4_Sustainable and smart mobility;Energy Efficiency;This target is assigned to the sub-theme "Energy Efficiency" because it aims to reduce energy consumption in maritime transport by providing shore-side electricity supply to seagoing vessels, which can lead to increased energy efficiency.

TA4.55;Zero-emission in urban logistics The new EU Urban Mobility Framework.;TA4_Sustainable and smart mobility;Urban Mobility;This target is assigned to the sub-theme "Urban Mobility" because it aims to achieve zero-emission urban logistics, which can lead to increased sustainability and reduced emissions in urban areas.

TA5.2;Reduce overall EU sales of antimicrobials for farmed animals and in aquaculture by 50% by 2030.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food quality - Animal Welfare;This target is assigned to the sub-theme "Food quality - Animal Welfare" because it aims to reduce the use of antimicrobials in animal farming, which can lead to improved animal welfare and reduced antibiotic resistance.

TA5.3;Reduce nutrient losses by at least 50%, while ensuring that there is no deterioration in soil fertility.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it aims to reduce nutrient losses and maintain soil fertility, which can lead to improved soil health and reduced environmental pollution.

TA5.4;Reduce by 50% the use of more hazardous pesticides Target in Common with Biodiversity Strategy (see Thematic Area 6) and Zero Pollution Action Plan (see Thematic Area 7);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Pesticides Reduction;This target is assigned to the sub-theme "Pesticides Reduction" because it aims to reduce the use of hazardous pesticides, which can lead to improved environmental and human health.

TA5.5;Reduce by 50% the use and risk of chemical pesticides Target in Common with Biodiversity Strategy (see Thematic Area 6) and Zero Pollution Action Plan (see Thematic Area 7);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Pesticides Reduction;This target is assigned to the sub-theme "Pesticides Reduction" because it aims to reduce the use and risk of chemical pesticides, which can lead to improved environmental and human health.

TA5.6;Aquatic living resources: Increase sustainable fishing and aquaculture. Bring fish stocks to sustainable levels. Significant increase in organic aquaculture;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food quality;This target is assigned to the sub-theme "Food quality" because it aims to increase sustainable fishing and aquaculture practices, which can lead to improved food quality and reduced environmental impact.

TA5.7;Ensure that agriculture, fisheries and aquaculture, and the food value chain contribute to the target of reducing net greenhouse gas emissions to at least 55% below 1990 levels by 2030 and to the achievement of the objective for a climate-neutral Union in 2050.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;GHG Reduction;This target is assigned to the sub-theme "GHG Reduction" because it aims to reduce greenhouse gas emissions from agriculture, fisheries, and aquaculture, which can lead to improved climate change mitigation.

TA5.8;Water: Preserving freshwater, boosting water reuse in agriculture.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it aims to preserve freshwater and boost water reuse in agriculture, which can lead to improved water quality and reduced water pollution.

TA5.9;Increase organic farming with the aim to achieve at least 25% of total farmland under organic farming by 2030 Target in Common with Biodiversity Strategy (see Thematic Area 6);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food quality;This target is assigned to the sub-theme "Food quality" because it aims to increase organic farming practices, which can lead to improved food quality and reduced environmental impact.

TA5.10;Energy: Increase renewable energy in the agriculture and food sector. Adopt energy efficiency solutions in the agriculture and food sector, by reducing energy consumption.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Renewable Energy;This target is assigned to the sub-theme "Renewable Energy" because it aims to increase the use of renewable energy in agriculture and reduce energy consumption, which can lead to improved energy efficiency and reduced greenhouse gas emissions.

TA5.11;Biodiversity conservation and restoration of natural resources: Protect the environment and restore natural resources. Preserve biodiversity and reduce biodiversity loss.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Biodiversity conservation;This target is assigned to the sub-theme "Biodiversity conservation" because it aims to protect the environment, restore natural resources, and preserve biodiversity, which can lead to improved ecosystem health and reduced biodiversity loss.

TA5.12;Genetic biodiversity of food production systems: Secure and ensure access to a range of quality seeds for plant varieties in order to adapt to the pressures of climate change.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food quality;This target is assigned to the sub-theme "Food quality" because it aims to secure access to quality seeds for plant varieties, which can lead to improved food quality and reduced vulnerability to climate change.

TA5.13;Reduce food waste. Prevent food loss and waste. Halve per capita food waste at retail and consumer levels* *See also Directive (EU) 2018/851 on waste with a target on food waste reduction of 30% by 2025;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Waste Reduction - Food Waste;This target is assigned to the sub-theme "Waste Reduction - Food Waste" because it aims to reduce food waste and prevent food loss, which can lead to improved food security and reduced environmental impact.

TA5.14;Circular economy: Scale-up and promote sustainable and socially responsible production methods and circular business models in food processing and retail.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Circularity/Recycling;This target is assigned to the sub-theme "Circularity/Recycling" because it aims to promote sustainable and circular production methods and business models in food processing and retail, which can lead to improved resource efficiency and reduced waste.

TA5.15;Consumption footprint: Reduce the environmental and climate footprint of the EU food system, operating within planetary boundaries. Reduce the EU’s contribution to global deforestation and forest degradation.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food quality;This target is assigned to the sub-theme "Food quality" because it aims to reduce the environmental and climate footprint of the EU food system, which can lead to improved food quality and reduced environmental impact.

TA5.16;Income distribution: Ensure fair income and salaries. Improve income of primary producers to ensure their sustainable livelihood.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Social Security - Workers Protection;This target is assigned to the sub-theme "Social Security - Workers Protection" because it aims to ensure fair income and salaries for primary producers, which can lead to improved social security and reduced poverty.

TA5.17;Sectorial growth: Help farmers and fishers to strengthen their position in the supply chain and to capture a fair share of the added value of sustainable production;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Competitive Agriculture;This target is assigned to the sub-theme "Competitive Agriculture" because it aims to help farmers and fishers strengthen their position in the supply chain and capture a fair share of the added value of sustainable production, which can lead to improved competitiveness and reduced poverty.

TA5.18;Market power and business structure: Improve agricultural rules that strengthen the position of farmers (e.g. producers of products with geographical indications), their cooperatives and producer organisations in the food supply chain.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Competitive Agriculture;This target is assigned to the sub-theme "Competitive Agriculture" because it aims to improve agricultural rules that strengthen the position of farmers and their cooperatives in the food supply chain, which can lead to improved competitiveness and reduced poverty.

TA5.19;Price: Preserve the price affordability of food.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food affordability;This target is assigned to the sub-theme "Food affordability" because it aims to preserve the price affordability of food, which can lead to improved food security and reduced poverty.

TA5.20;Trade: Foster the competitiveness of the EU supply sector.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Competitive Agriculture;This target is assigned to the sub-theme "Competitive Agriculture" because it aims to foster the competitiveness of the EU supply sector, which can lead to improved trade and reduced poverty.

TA5.21;Digitalisation and knowledge transfer. Ensure access to fast broadband to all farmers and all rural areas to achieve the objective of 100% access by 2025 (enabler for jobs, businesses, investments, improvement in quality of life in rural areas and enabler to mainstream precision farming and use of artificial intelligence;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Digitalisation;This target is assigned to the sub-theme "Digitalisation" because it aims to ensure access to fast broadband in rural areas, which can lead to improved digitalisation and reduced poverty.

TA5.22;Transport, accessibility and infrastructure: Create shorter supply chains will support reducing dependence on long-haul transportation.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Transport Logistics;This target is assigned to the sub-theme "Transport Logistics" because it aims to create shorter supply chains and reduce dependence on long-haul transportation, which can lead to improved logistics and reduced environmental impact.

TA5.23;Employment and working conditions: Create new job opportunities. Improve working conditions, ensure occupation health and safety.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Social Security - Workers Protection;This target is assigned to the sub-theme "Social Security - Workers Protection" because it aims to create new job opportunities and improve working conditions, which can lead to improved social security and reduced poverty.
